,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
962,6699940250.0,20140725T000000,350000.0,4.0,2.5,2610.0,5866.0,2.0,False,0.0,3.0,8,2610.0,0.0,2005,0,98038.0,47.3441,-122.04,2480,5188.0
963,8151601190.0,20141203T000000,180000.0,5.0,1.0,1460.0,11726.0,1.5,False,0.0,3.0,6,1290.0,170.0,1936,0,98146.0,47.5039,-122.361,1460,10450.0
964,5561000420.0,20150408T000000,490000.0,4.0,2.25,3390.0,39356.0,1.0,False,0.0,4.0,8,1640.0,1750.0,1964,0,98027.0,47.461,-121.992,2160,38061.0
965,3797001900.0,20140922T000000,360000.0,3.0,1.5,1360.0,6000.0,1.0,False,0.0,3.0,6,860.0,500.0,1911,0,98103.0,47.6846,-122.345,1560,3000.0
966,6641020050.0,20140618T000000,630000.0,4.0,2.5,2807.0,9430.0,2.0,False,0.0,3.0,8,2807.0,0.0,1996,0,98028.0,47.7449,-122.223,2028,11056.0
967,3232200095.0,20150414T000000,615000.0,4.0,1.0,1340.0,2006.0,1.5,False,0.0,3.0,7,1340.0,0.0,1931,0,98119.0,47.6357,-122.373,2040,3625.0
968,2310000440.0,20141027T000000,279950.0,3.0,2.25,1340.0,7202.0,2.0,False,0.0,4.0,7,1340.0,0.0,1989,0,98038.0,47.3563,-122.039,1470,7395.0
969,6414600321.0,20140611T000000,317000.0,3.0,1.0,1160.0,8813.0,1.0,False,0.0,3.0,7,1160.0,0.0,1952,0,98125.0,47.7257,-122.329,1200,7615.0
970,7199320190.0,20141016T000000,618000.0,4.0,2.25,2470.0,7350.0,1.0,False,0.0,3.0,7,1600.0,870.0,1978,0,98052.0,47.6936,-122.128,1970,7700.0
971,7922800190.0,20150311T000000,620000.0,5.0,1.75,2000.0,8713.0,1.0,False,2.0,3.0,7,1000.0,1000.0,1962,0,98008.0,47.5882,-122.117,2040,8449.0
972,9553200052.0,20140506T000000,345000.0,3.0,1.0,1110.0,6250.0,1.0,False,0.0,3.0,7,1110.0,0.0,1956,0,98115.0,47.6977,-122.292,2010,6944.0
973,4083802425.0,20141010T000000,608000.0,3.0,1.5,2240.0,3750.0,1.0,False,0.0,3.0,7,1220.0,1020.0,1952,0,98103.0,47.6624,-122.336,1570,3400.0
974,984000130.0,20141223T000000,325000.0,4.0,2.25,1920.0,11603.0,2.0,False,0.0,4.0,7,1920.0,0.0,1967,0,98058.0,47.4315,-122.169,1840,7350.0
975,2473002500.0,20141112T000000,475000.0,3.0,1.75,2270.0,13000.0,1.0,False,0.0,5.0,8,2270.0,0.0,1968,0,98058.0,47.4474,-122.144,2440,10000.0
976,3356403304.0,20141016T000000,154000.0,3.0,3.0,1530.0,9997.0,1.0,False,0.0,3.0,6,1020.0,510.0,1992,0,98001.0,47.2861,-122.252,1410,9997.0
977,8651200080.0,20140619T000000,1190000.0,5.0,3.0,3330.0,19126.0,2.0,False,0.0,4.0,11,2610.0,720.0,1977,0,98040.0,47.5485,-122.214,3330,16893.0
978,1329300480.0,20141023T000000,376950.0,4.0,2.5,2643.0,5750.0,2.0,False,0.0,3.0,8,2643.0,0.0,2012,0,98030.0,47.3519,-122.173,2406,5772.0
979,1972201305.0,20140729T000000,500000.0,2.0,2.0,1250.0,3360.0,1.0,False,0.0,3.0,7,1250.0,0.0,1957,0,98103.0,47.6526,-122.349,1250,3360.0
980,425079001.0,20150423T000000,499950.0,3.0,2.5,3230.0,129578.0,1.0,False,0.0,4.0,8,2100.0,1130.0,1964,0,98014.0,47.682,-121.913,2760,62059.0
981,9347900020.0,20150127T000000,230000.0,3.0,1.0,880.0,9035.0,1.0,False,0.0,4.0,6,880.0,0.0,1967,0,98059.0,47.476,-122.151,1440,10350.0
982,1015000050.0,20150106T000000,652600.0,4.0,2.5,2220.0,5900.0,2.0,False,0.0,3.0,8,2220.0,0.0,2014,0,98117.0,47.6956,-122.36,1620,5900.0
983,9542802000.0,20141229T000000,185000.0,3.0,1.75,1130.0,7000.0,1.0,False,0.0,3.0,7,1130.0,0.0,1978,0,98023.0,47.307,-122.372,1830,8880.0
984,8088600080.0,20140602T000000,274950.0,3.0,1.0,1450.0,8820.0,1.0,False,0.0,3.0,6,1050.0,400.0,1958,0,98168.0,47.4698,-122.264,1510,8820.0
985,5637500250.0,20150210T000000,447000.0,2.0,1.0,760.0,6035.0,1.0,False,0.0,3.0,6,760.0,0.0,1920,0,98136.0,47.5443,-122.382,2110,6046.0
986,87000213.0,20140613T000000,129000.0,2.0,1.0,1150.0,30184.0,1.0,False,0.0,3.0,6,1150.0,0.0,1950,0,98055.0,47.4492,-122.2,1670,19684.0
987,5104200470.0,20150325T000000,436000.0,5.0,3.0,2720.0,9856.0,2.0,False,0.0,4.0,8,2720.0,0.0,1969,0,98059.0,47.4778,-122.146,1420,9685.0
988,455000190.0,20141006T000000,825000.0,3.0,1.75,2080.0,5000.0,2.0,False,0.0,5.0,8,2080.0,0.0,1906,0,98103.0,47.6717,-122.356,1820,5000.0
989,3356403140.0,20141010T000000,225000.0,3.0,1.0,1080.0,16000.0,1.0,False,0.0,3.0,6,1080.0,0.0,1952,0,98001.0,47.2873,-122.251,1610,10007.0
990,4472000050.0,20150309T000000,265000.0,3.0,2.5,1890.0,6088.0,2.0,False,0.0,3.0,7,1890.0,0.0,1996,0,98002.0,47.2886,-122.218,1700,6600.0
991,5350200425.0,20150309T000000,765000.0,3.0,1.5,1500.0,5111.0,2.0,False,0.0,5.0,8,1500.0,0.0,1984,0,98122.0,47.6118,-122.284,2380,4519.0
992,3975400190.0,20141104T000000,509000.0,4.0,2.0,1960.0,2166.0,1.5,False,0.0,4.0,7,1260.0,700.0,1926,0,98103.0,47.6545,-122.344,1670,4000.0
993,9541600255.0,20150310T000000,762450.0,4.0,1.75,2570.0,8640.0,1.0,False,0.0,4.0,8,2570.0,0.0,1958,0,98005.0,47.5956,-122.172,2520,8800.0
994,5538300460.0,20141210T000000,465000.0,5.0,1.5,1830.0,9000.0,1.0,False,2.0,3.0,7,1030.0,800.0,1955,0,98155.0,47.7488,-122.292,2610,11175.0
995,7625700305.0,20140605T000000,564000.0,3.0,1.75,1980.0,6250.0,1.0,False,1.0,5.0,7,1090.0,890.0,1910,0,98136.0,47.554,-122.385,1980,6250.0
996,2895600420.0,20150421T000000,384500.0,2.0,1.0,1130.0,5236.0,1.0,False,0.0,4.0,6,1130.0,0.0,1942,0,98146.0,47.5103,-122.386,1010,5320.0
997,2320069260.0,20141027T000000,415000.0,3.0,2.0,2010.0,33090.0,1.5,False,2.0,5.0,8,2010.0,0.0,1986,0,98022.0,47.2133,-122.007,1840,22620.0
998,7305300470.0,20141201T000000,345000.0,2.0,1.75,1820.0,8409.0,1.0,False,0.0,4.0,6,910.0,910.0,1948,0,98155.0,47.7538,-122.327,1300,8409.0
999,9477940440.0,20140617T000000,465950.0,4.0,2.5,2340.0,6896.0,2.0,False,0.0,3.0,7,2340.0,0.0,2001,0,98059.0,47.4896,-122.14,2950,6775.0
1000,2561340020.0,20140804T000000,325000.0,3.0,1.75,1780.0,11096.0,1.0,False,0.0,3.0,7,1210.0,570.0,1979,0,98074.0,47.617,-122.051,1780,10640.0
1002,524069075.0,20141024T000000,450000.0,4.0,2.5,2450.0,20348.0,1.0,False,0.0,3.0,8,1410.0,1040.0,1978,0,98075.0,47.5887,-122.064,2450,50094.0
1003,2296700050.0,20141010T000000,475000.0,4.0,3.0,2410.0,8284.0,1.0,False,0.0,5.0,7,1210.0,1200.0,1969,0,98034.0,47.7202,-122.22,2050,7940.0
1004,4122900190.0,20140512T000000,1346400.0,5.0,1.75,3380.0,20021.0,1.0,False,0.0,4.0,8,1690.0,1690.0,1963,0,98004.0,47.6395,-122.211,3260,19809.0
1005,2754700095.0,20150316T000000,747000.0,3.0,1.5,1710.0,5120.0,2.0,False,0.0,4.0,7,1710.0,0.0,1920,0,98115.0,47.6801,-122.305,1530,5170.0
1006,9265700005.0,20140822T000000,395000.0,3.0,1.75,1740.0,6220.0,1.0,False,0.0,4.0,6,1740.0,0.0,1954,0,98177.0,47.762,-122.362,1630,8418.0
1007,9826700726.0,20141006T000000,505000.0,3.0,2.5,1995.0,1483.0,3.0,False,0.0,3.0,8,1760.0,235.0,2005,0,98102.0,47.6025,-122.31,1520,1173.0
1008,321049193.0,20141017T000000,215000.0,3.0,2.0,1760.0,9282.0,1.0,False,0.0,5.0,7,1100.0,660.0,1947,0,98001.0,47.3413,-122.29,1730,7500.0
1009,1923099034.0,20150116T000000,775000.0,4.0,3.5,3970.0,210830.0,2.0,False,0.0,3.0,9,3970.0,0.0,2000,0,98045.0,47.4614,-121.713,1680,42665.0
1010,4305600250.0,20141027T000000,540000.0,4.0,2.5,3000.0,5471.0,2.0,False,0.0,3.0,8,3000.0,0.0,2013,0,98059.0,47.4797,-122.126,2730,5471.0
1011,6648100010.0,20141119T000000,392500.0,3.0,1.75,1540.0,8925.0,1.0,False,0.0,4.0,7,1540.0,0.0,1957,0,98133.0,47.7762,-122.337,1620,10397.0
1012,5536100020.0,20141215T000000,987000.0,3.0,2.0,2160.0,15788.0,1.0,False,0.0,3.0,8,2160.0,0.0,1951,0,98004.0,47.6227,-122.207,2260,9787.0
1014,5104450440.0,20141113T000000,252500.0,3.0,2.0,1810.0,10684.0,2.0,False,0.0,3.0,8,1810.0,0.0,1987,0,98058.0,47.4619,-122.153,2140,9657.0
1015,7560000050.0,20150423T000000,730000.0,3.0,3.5,2440.0,3502.0,2.0,False,0.0,3.0,7,1970.0,470.0,2000,0,98005.0,47.589,-122.165,2440,3417.0
1016,7784400130.0,20140505T000000,497300.0,6.0,2.75,3200.0,9200.0,1.0,False,2.0,4.0,8,1600.0,1600.0,1953,0,98146.0,47.492,-122.364,2220,9500.0
1017,7298900010.0,20140924T000000,640000.0,4.0,2.5,2970.0,34981.0,2.0,False,0.0,3.0,9,2970.0,0.0,1998,0,98077.0,47.7365,-122.037,3170,30277.0
1018,259601100.0,20140513T000000,580000.0,5.0,2.0,2290.0,7125.0,1.0,False,0.0,3.0,7,1190.0,1100.0,1964,0,98008.0,47.634,-122.119,1460,7920.0
1019,8041100010.0,20140818T000000,377000.0,3.0,1.75,1820.0,34800.0,1.0,False,0.0,4.0,6,1820.0,0.0,1967,0,98027.0,47.4616,-121.98,2570,52707.0
1020,5318100840.0,20140606T000000,1280000.0,4.0,3.5,3010.0,3600.0,2.0,False,0.0,3.0,9,2370.0,640.0,1999,0,98112.0,47.6341,-122.284,2650,4200.0
1021,2771101964.0,20140812T000000,396500.0,3.0,1.5,1360.0,1488.0,2.0,False,0.0,3.0,7,1120.0,240.0,2003,0,98199.0,47.6526,-122.384,1360,1573.0
1022,1560870470.0,20140731T000000,300000.0,4.0,2.5,2080.0,2999.0,2.0,False,0.0,3.0,8,2080.0,0.0,1998,0,98059.0,47.4909,-122.157,1630,3148.0
1023,1232000950.0,20150312T000000,532000.0,3.0,1.0,1110.0,4800.0,1.5,False,0.0,3.0,7,1110.0,0.0,1946,0,98117.0,47.6857,-122.378,1510,4320.0
1024,8682261440.0,20150113T000000,579000.0,2.0,1.75,1560.0,4500.0,1.0,False,0.0,3.0,8,1560.0,0.0,2004,0,98053.0,47.7128,-122.032,1860,4500.0
1025,1370801440.0,20150325T000000,1400000.0,4.0,2.5,3520.0,7815.0,2.0,False,3.0,3.0,10,3140.0,380.0,1929,0,98199.0,47.6429,-122.412,2790,6644.0
1026,7680400050.0,20141022T000000,571000.0,5.0,1.75,2280.0,43560.0,1.0,False,1.0,4.0,8,1380.0,900.0,1949,0,98166.0,47.4558,-122.362,1940,17664.0
1027,6928000440.0,20140718T000000,301950.0,3.0,1.75,1370.0,9288.0,1.0,False,0.0,4.0,7,1370.0,0.0,1988,0,98059.0,47.4824,-122.152,1500,9864.0
1028,3797000290.0,20140612T000000,660000.0,3.0,3.0,2340.0,2970.0,2.0,False,0.0,5.0,8,2160.0,180.0,1925,0,98103.0,47.6868,-122.348,1370,4000.0
1029,9264030470.0,20140611T000000,455000.0,4.0,2.5,3170.0,10688.0,2.0,False,2.0,3.0,9,3170.0,0.0,2001,0,98001.0,47.3179,-122.257,3100,12610.0
1030,6300000396.0,20141216T000000,375000.0,3.0,1.75,1380.0,5060.0,1.0,False,0.0,3.0,7,1380.0,0.0,1986,0,98133.0,47.7059,-122.341,1030,5060.0
1031,1786700080.0,20150115T000000,470000.0,4.0,2.5,2700.0,6769.0,2.0,False,0.0,3.0,9,2700.0,0.0,1999,0,98042.0,47.3753,-122.155,2880,7968.0
1032,5116000170.0,20150331T000000,374990.0,3.0,2.5,1300.0,10484.0,2.0,False,0.0,3.0,8,1300.0,0.0,1983,0,98028.0,47.7768,-122.268,1380,7868.0
1033,8682282210.0,20150417T000000,541500.0,2.0,2.5,1900.0,3690.0,2.0,False,0.0,3.0,8,1900.0,0.0,2006,0,98053.0,47.7082,-122.019,1900,5153.0
1034,8651611640.0,20150424T000000,782500.0,3.0,2.5,3750.0,7821.0,2.0,False,0.0,3.0,9,3750.0,0.0,2001,0,98074.0,47.6325,-122.064,3210,8405.0
1035,8946750020.0,20150507T000000,264000.0,3.0,2.25,1552.0,3677.0,2.0,False,0.0,3.0,7,1552.0,0.0,2012,0,98092.0,47.3205,-122.178,1677,3677.0
1036,1939130420.0,20140715T000000,640000.0,4.0,2.5,2500.0,7417.0,2.0,False,0.0,3.0,9,2500.0,0.0,1991,0,98074.0,47.6251,-122.026,2770,8188.0
1037,7640400190.0,20150213T000000,660000.0,3.0,2.0,1770.0,8141.0,1.0,False,0.0,5.0,8,1770.0,0.0,1952,0,98177.0,47.7232,-122.371,1770,8100.0
1038,4139420430.0,20140611T000000,1365000.0,5.0,3.5,4210.0,17258.0,2.0,False,3.0,3.0,12,4210.0,0.0,1995,0,98006.0,47.553,-122.114,4630,17909.0
1039,1509500080.0,20150317T000000,389950.0,3.0,2.5,2170.0,8140.0,2.0,False,0.0,3.0,9,2170.0,0.0,1994,0,98030.0,47.385,-122.169,2390,8100.0
1040,6341000020.0,20150304T000000,226000.0,2.0,1.0,1510.0,19874.0,1.0,False,0.0,3.0,7,1510.0,0.0,1951,0,98146.0,47.4924,-122.34,1540,10000.0
1041,1022069071.0,20140808T000000,390000.0,3.0,1.75,1870.0,40250.0,1.0,False,0.0,5.0,7,1870.0,0.0,1959,0,98038.0,47.4038,-122.036,1870,40250.0
1042,8078400020.0,20150223T000000,485000.0,3.0,2.25,1570.0,8111.0,2.0,False,0.0,3.0,8,1570.0,0.0,1984,0,98074.0,47.6324,-122.028,1990,7875.0
1043,9113200250.0,20150413T000000,840000.0,4.0,2.5,2480.0,4602.0,2.0,False,0.0,3.0,9,2480.0,0.0,2000,0,98052.0,47.6835,-122.161,3480,5739.0
1044,1592300010.0,20140926T000000,600000.0,5.0,3.5,3580.0,21343.0,1.5,False,0.0,4.0,8,2140.0,1440.0,1937,0,98155.0,47.7646,-122.302,2430,21343.0
1045,9250900095.0,20140819T000000,331000.0,2.0,1.0,1480.0,6210.0,1.0,False,0.0,3.0,7,1080.0,400.0,1950,0,98133.0,47.774,-122.351,1290,7509.0
1046,8815400670.0,20141016T000000,780000.0,3.0,2.0,2610.0,6000.0,1.0,False,0.0,5.0,7,1310.0,1300.0,1941,0,98115.0,47.675,-122.289,2330,4800.0
1047,7212680080.0,20141015T000000,300000.0,3.0,1.75,1700.0,8481.0,2.0,False,0.0,3.0,7,1700.0,0.0,1993,0,98003.0,47.2623,-122.305,1830,6600.0
1048,2968801315.0,20140917T000000,361810.0,3.0,1.75,1240.0,7620.0,1.0,False,0.0,3.0,7,1240.0,0.0,1968,2014,98166.0,47.4576,-122.348,1150,7620.0
1049,6141100255.0,20140515T000000,467000.0,3.0,1.0,1660.0,6582.0,1.0,False,0.0,5.0,7,1000.0,660.0,1946,0,98133.0,47.7169,-122.353,1110,6584.0
1050,8068000440.0,20141226T000000,399000.0,3.0,1.75,1620.0,10000.0,1.5,False,0.0,5.0,6,1620.0,0.0,1918,0,98178.0,47.5091,-122.262,1880,10000.0
1051,7883605900.0,20141015T000000,315450.0,3.0,1.75,1130.0,7500.0,1.5,False,0.0,4.0,7,1130.0,0.0,1908,0,98108.0,47.5254,-122.318,1240,6000.0
1052,9521101315.0,20150501T000000,600000.0,3.0,1.0,1310.0,5000.0,1.5,False,0.0,3.0,7,1310.0,0.0,1906,0,98103.0,47.6624,-122.347,1530,4800.0
1053,8651442910.0,20150325T000000,247500.0,4.0,2.0,1710.0,5200.0,1.0,False,0.0,4.0,7,910.0,800.0,1977,0,98042.0,47.3634,-122.09,1560,5200.0
1054,8113101233.0,20150130T000000,330000.0,3.0,1.0,2140.0,5037.0,1.0,False,0.0,3.0,7,2140.0,0.0,1957,0,98118.0,47.5494,-122.274,1630,6054.0
1055,7016200460.0,20140826T000000,500000.0,4.0,2.25,2350.0,7210.0,1.5,False,0.0,4.0,7,2350.0,0.0,1972,0,98011.0,47.7407,-122.183,1930,7519.0
1056,4189800020.0,20140820T000000,367500.0,3.0,1.0,1570.0,10050.0,1.0,False,0.0,3.0,7,1570.0,0.0,1963,0,98028.0,47.736,-122.231,2540,9940.0
1057,5506500170.0,20140912T000000,560000.0,3.0,2.5,2780.0,32880.0,1.0,False,0.0,3.0,9,2780.0,0.0,1993,0,98045.0,47.4798,-121.727,2780,40091.0
1058,5135000170.0,20140806T000000,655000.0,4.0,1.75,2540.0,7620.0,1.0,False,3.0,3.0,8,1320.0,1220.0,1948,0,98116.0,47.5709,-122.406,2540,8613.0
1059,8155500020.0,20141018T000000,530000.0,5.0,2.75,2500.0,7140.0,1.0,False,0.0,4.0,7,1250.0,1250.0,1968,0,98008.0,47.6225,-122.108,2230,8400.0
1060,2597501190.0,20150512T000000,270000.0,3.0,2.25,2080.0,26574.0,1.0,False,2.0,3.0,7,1380.0,700.0,1993,0,98002.0,47.2846,-122.192,1770,8140.0
1061,5288200225.0,20141125T000000,437500.0,3.0,2.0,1760.0,2875.0,2.0,False,2.0,3.0,7,1290.0,470.0,1988,0,98126.0,47.5602,-122.378,1760,4830.0
1062,6189200050.0,20150203T000000,575000.0,3.0,1.75,1760.0,10349.0,1.0,False,0.0,3.0,8,1760.0,0.0,1957,0,98005.0,47.6347,-122.173,1970,10933.0
1063,6664900470.0,20141107T000000,278000.0,4.0,2.5,1940.0,6887.0,2.0,False,0.0,3.0,7,1940.0,0.0,1990,0,98023.0,47.2911,-122.353,1870,6144.0
1064,7954300460.0,20140904T000000,568500.0,4.0,2.5,3010.0,6181.0,2.0,False,0.0,3.0,9,3010.0,0.0,2000,0,98056.0,47.5212,-122.192,2960,6515.0
1065,8018600655.0,20150326T000000,280000.0,4.0,3.0,2460.0,9606.0,1.0,False,0.0,3.0,8,2460.0,0.0,2012,0,98168.0,47.4889,-122.317,1730,7500.0
1066,2508000020.0,20140819T000000,250000.0,2.0,1.0,750.0,6350.0,1.0,False,0.0,3.0,5,750.0,0.0,1920,0,98103.0,47.6938,-122.356,920,6350.0
1067,1424059130.0,20150318T000000,247500.0,3.0,0.75,1300.0,72309.0,1.0,False,0.0,3.0,6,680.0,620.0,1950,1987,98006.0,47.567,-122.124,3080,8395.0
1068,7856660130.0,20141204T000000,1250000.0,5.0,2.75,3710.0,13874.0,1.5,False,3.0,4.0,9,2340.0,1370.0,1977,0,98006.0,47.5686,-122.154,3370,13874.0
1069,5302400080.0,20141015T000000,535000.0,4.0,2.5,2360.0,15008.0,1.0,False,0.0,3.0,9,1920.0,440.0,1986,0,98028.0,47.7363,-122.254,2680,15344.0
1070,3026059368.0,20140711T000000,814842.0,3.0,2.5,3190.0,6899.0,2.0,False,0.0,3.0,9,3190.0,0.0,2014,0,98034.0,47.7153,-122.221,3190,6899.0
1071,3275910020.0,20150213T000000,340000.0,4.0,2.5,2181.0,5521.0,2.0,False,0.0,3.0,8,2181.0,0.0,2006,0,98001.0,47.3503,-122.291,2333,5143.0
1072,2229900020.0,20140610T000000,359950.0,3.0,1.75,1890.0,9100.0,2.0,False,0.0,4.0,7,1890.0,0.0,1952,0,98133.0,47.7676,-122.339,1640,9100.0
1073,7748000020.0,20140621T000000,750000.0,3.0,1.75,2610.0,5544.0,1.5,False,0.0,3.0,8,1680.0,930.0,1934,0,98117.0,47.684,-122.376,1330,5074.0
1074,7457000005.0,20140926T000000,1220000.0,4.0,2.0,3090.0,8125.0,2.5,False,0.0,5.0,8,3090.0,0.0,1918,0,98117.0,47.6851,-122.395,1560,6250.0
1075,9268200285.0,20140703T000000,370000.0,2.0,1.0,860.0,5040.0,1.0,False,0.0,3.0,7,860.0,0.0,1956,0,98117.0,47.6977,-122.365,1570,5040.0
1076,1328330780.0,20150415T000000,329950.0,3.0,1.0,1000.0,9170.0,1.0,False,0.0,3.0,7,1000.0,0.0,1980,0,98058.0,47.4405,-122.134,1610,9170.0
1077,7806450190.0,20150102T000000,500000.0,3.0,2.5,2760.0,35171.0,2.0,False,0.0,3.0,9,2760.0,0.0,1990,0,98058.0,47.465,-122.123,2720,35171.0
1078,626400020.0,20140918T000000,734000.0,4.0,2.5,3490.0,18521.0,2.0,False,0.0,4.0,9,3490.0,0.0,1990,0,98077.0,47.7406,-122.07,2850,18521.0
1079,5416510920.0,20140616T000000,385000.0,4.0,2.5,2960.0,5054.0,2.0,False,0.0,3.0,9,2960.0,0.0,2006,0,98038.0,47.3601,-122.035,2960,5000.0
1080,3330500345.0,20150420T000000,230000.0,2.0,1.0,1280.0,4635.0,1.0,False,0.0,3.0,6,840.0,440.0,1917,0,98118.0,47.5532,-122.28,1660,6180.0
1081,3885801190.0,20140730T000000,1385000.0,4.0,3.5,3230.0,7200.0,1.0,False,1.0,3.0,10,1640.0,1590.0,2000,0,98033.0,47.6838,-122.212,2660,7200.0
1082,1035000007.0,20141218T000000,210000.0,3.0,2.0,1830.0,4992.0,1.0,False,0.0,3.0,7,1230.0,600.0,1953,0,98118.0,47.5145,-122.27,2050,7740.0
1083,1471701470.0,20140731T000000,293000.0,3.0,1.75,1420.0,13187.0,1.0,False,0.0,4.0,7,1420.0,0.0,1974,0,98059.0,47.4608,-122.065,1620,13824.0
1084,7519000225.0,20141030T000000,465000.0,3.0,1.0,1580.0,3774.0,1.5,False,0.0,3.0,6,1580.0,0.0,1900,0,98117.0,47.6839,-122.361,1580,3860.0
1085,1433290010.0,20150112T000000,449000.0,3.0,2.25,1960.0,44634.0,1.0,False,0.0,3.0,7,1130.0,830.0,1984,0,98028.0,47.7769,-122.253,1970,44634.0
1086,1223049150.0,20150414T000000,325000.0,2.0,1.75,1670.0,10725.0,1.0,False,0.0,3.0,7,1670.0,0.0,1965,0,98178.0,47.4893,-122.229,1600,10725.0
1087,5198600010.0,20140819T000000,180000.0,3.0,2.0,1670.0,7056.0,1.0,False,0.0,4.0,7,1670.0,0.0,1958,0,98002.0,47.3139,-122.212,1330,8415.0
1088,4310703070.0,20150413T000000,650000.0,6.0,3.0,2960.0,5000.0,1.0,False,0.0,3.0,8,1790.0,1170.0,1968,0,98103.0,47.6971,-122.341,1280,1251.0
1089,6154900005.0,20140924T000000,665000.0,4.0,2.75,2420.0,7102.0,1.0,False,0.0,5.0,7,1670.0,750.0,1946,0,98177.0,47.7042,-122.371,1620,7102.0
1090,3541700170.0,20141017T000000,324450.0,3.0,2.0,1420.0,16000.0,1.0,False,0.0,3.0,7,1420.0,0.0,1966,0,98166.0,47.478,-122.358,1900,12630.0
1091,952001495.0,20150306T000000,588000.0,4.0,1.75,2170.0,5750.0,1.0,False,2.0,3.0,7,1370.0,800.0,1975,0,98116.0,47.5668,-122.383,1450,5750.0
1092,8122600020.0,20140521T000000,200000.0,4.0,1.0,1310.0,5200.0,1.5,False,0.0,3.0,6,1160.0,150.0,1945,0,98126.0,47.5384,-122.37,1090,5180.0
1093,3579700080.0,20140905T000000,383000.0,4.0,1.75,1830.0,11090.0,1.0,False,0.0,3.0,7,1060.0,770.0,1962,0,98028.0,47.7333,-122.246,1990,10917.0
1094,2769602140.0,20141215T000000,499950.0,3.0,2.0,1360.0,2500.0,1.0,False,0.0,3.0,7,730.0,630.0,1986,0,98107.0,47.6753,-122.363,1630,5000.0
1095,5152920170.0,20150421T000000,549000.0,5.0,2.5,3440.0,12350.0,1.0,False,2.0,4.0,9,1760.0,1680.0,1976,0,98003.0,47.3427,-122.325,3440,12763.0
1096,3226049530.0,20150122T000000,465000.0,5.0,3.0,2010.0,7264.0,1.0,False,0.0,3.0,7,1290.0,720.0,1990,0,98103.0,47.6945,-122.33,1510,7326.0
1097,4017050020.0,20140814T000000,450000.0,3.0,2.5,2450.0,19744.0,2.0,False,0.0,3.0,10,2450.0,0.0,1990,0,98038.0,47.3746,-122.026,2650,19597.0
1098,3982700250.0,20150423T000000,799900.0,4.0,2.5,3030.0,7800.0,2.0,False,0.0,3.0,9,1580.0,1450.0,1991,0,98033.0,47.689,-122.196,2840,7435.0
1099,2523069134.0,20150406T000000,495000.0,4.0,2.5,2480.0,91911.0,1.0,False,2.0,4.0,7,1470.0,1010.0,1973,0,98027.0,47.4579,-121.981,2540,91911.0
1100,7281300010.0,20140822T000000,1200000.0,3.0,3.5,4310.0,10842.0,2.0,False,2.0,3.0,10,3140.0,1170.0,1988,0,98177.0,47.7735,-122.386,2280,11106.0
1101,3396800280.0,20150223T000000,637000.0,4.0,2.5,2120.0,15000.0,2.0,False,0.0,4.0,8,2120.0,0.0,1983,0,98052.0,47.7159,-122.1,2170,15000.0
1102,7234600851.0,20141216T000000,589000.0,4.0,1.0,2210.0,4366.0,2.0,False,0.0,3.0,8,2210.0,0.0,1901,0,98122.0,47.6105,-122.309,1740,1745.0
1103,7418000020.0,20140724T000000,305000.0,3.0,1.75,1400.0,10350.0,1.0,False,0.0,4.0,7,1400.0,0.0,1976,0,98059.0,47.479,-122.132,1780,10457.0
1104,7548300170.0,20150331T000000,600000.0,4.0,2.25,2760.0,5200.0,2.0,False,0.0,3.0,7,1790.0,970.0,1910,2003,98144.0,47.589,-122.313,1310,2059.0
1105,1446300020.0,20140531T000000,587000.0,4.0,2.5,2550.0,6256.0,2.0,False,0.0,3.0,9,2550.0,0.0,1992,0,98072.0,47.7742,-122.166,2460,8256.0
1106,4385700425.0,20140505T000000,1425000.0,2.0,2.5,2220.0,4000.0,2.0,False,0.0,3.0,9,2220.0,0.0,2000,0,98112.0,47.6364,-122.28,1870,4000.0
1107,16000545.0,20150312T000000,250000.0,4.0,1.0,1320.0,11212.0,1.0,False,0.0,5.0,6,1320.0,0.0,1914,0,98002.0,47.3098,-122.209,1060,6766.0
1108,7996720050.0,20150424T000000,515000.0,3.0,3.0,2440.0,3202.0,2.0,False,0.0,4.0,8,1640.0,800.0,1982,0,98133.0,47.7152,-122.342,2440,3200.0
1109,8691310840.0,20140509T000000,833000.0,4.0,2.75,3780.0,10308.0,2.0,False,0.0,3.0,10,3780.0,0.0,1999,0,98075.0,47.589,-121.983,3500,10740.0
1110,4309700130.0,20140604T000000,860000.0,3.0,3.25,4720.0,32467.0,2.0,False,2.0,3.0,10,3190.0,1530.0,1998,0,98059.0,47.508,-122.113,3260,26386.0
1111,5100401060.0,20140908T000000,550000.0,4.0,3.0,2360.0,6678.0,1.0,False,0.0,3.0,8,1760.0,600.0,1949,0,98115.0,47.6919,-122.313,1640,6380.0
1112,1180002580.0,20150319T000000,180000.0,2.0,1.0,890.0,6000.0,1.0,False,0.0,2.0,6,890.0,0.0,1919,0,98178.0,47.4976,-122.225,1100,6000.0
1113,3379100130.0,20140618T000000,507000.0,4.0,1.75,1770.0,9375.0,1.0,False,0.0,4.0,7,1170.0,600.0,1968,0,98052.0,47.6935,-122.112,1540,9375.0
