,position,annual_salary_usd,date_hired,annual_salary_php,monthly_salary_php,years_exp
3708,Teacher,94255.0,2002,4712750.0,392729.17,13
3709,Teacher,94255.0,1998,4712750.0,392729.17,17
3710,Teacher,94255.0,1994,4712750.0,392729.17,21
3711,Teacher,94255.0,1993,4712750.0,392729.17,22
3712,Teacher,94255.0,1992,4712750.0,392729.17,23
3713,Teacher,94255.0,1987,4712750.0,392729.17,28
3714,Teacher,94255.0,1992,4712750.0,392729.17,23
3715,Teacher,94255.0,1970,4712750.0,392729.17,45
3716,Teacher,94255.0,1998,4712750.0,392729.17,17
3717,Librarian,94255.0,2000,4712750.0,392729.17,15
3718,Teacher,94255.0,1993,4712750.0,392729.17,22
3719,Teacher,94255.0,2001,4712750.0,392729.17,14
3720,Teacher,94255.0,1997,4712750.0,392729.17,18
3721,Teacher,94255.0,1998,4712750.0,392729.17,17
3722,Teacher,94255.0,1997,4712750.0,392729.17,18
3723,Social Worker,94255.0,1994,4712750.0,392729.17,21
3724,Teacher,94255.0,2001,4712750.0,392729.17,14
3725,Teacher,94255.0,1998,4712750.0,392729.17,17
3726,Teacher,94255.0,2001,4712750.0,392729.17,14
3727,Teacher,94255.0,2001,4712750.0,392729.17,14
3728,Teacher,94255.0,1995,4712750.0,392729.17,20
3729,Teacher,94255.0,1992,4712750.0,392729.17,23
3730,Teacher,94255.0,1993,4712750.0,392729.17,22
3731,Librarian,94255.0,1998,4712750.0,392729.17,17
3732,Teacher,94255.0,1991,4712750.0,392729.17,24
3733,Teacher,94255.0,1999,4712750.0,392729.17,16
3734,Teacher,94255.0,1992,4712750.0,392729.17,23
3735,Teacher,94255.0,1994,4712750.0,392729.17,21
3737,Counselor,94255.0,2002,4712750.0,392729.17,13
3738,Teacher,94255.0,1999,4712750.0,392729.17,16
3739,Teacher,94255.0,1992,4712750.0,392729.17,23
3741,Information Technology Specialist,94182.0,1979,4709100.0,392425.0,36
3743,Financial Manager,94182.0,2007,4709100.0,392425.0,8
3744,Information Technology Specialist,94182.0,1981,4709100.0,392425.0,34
3745,Executive Assistant,94182.0,1992,4709100.0,392425.0,23
3747,Auditor (tax),94182.0,2000,4709100.0,392425.0,15
3749,Appraiser,94182.0,2007,4709100.0,392425.0,8
3751,Auditor (tax),94182.0,1995,4709100.0,392425.0,20
3752,Executive Assistant,94182.0,2002,4709100.0,392425.0,13
3754,Financial Manager,94182.0,2010,4709100.0,392425.0,5
3757,Auditor,94182.0,1999,4709100.0,392425.0,16
3758,Counselor,94167.0,1999,4708350.0,392362.5,16
3759,Attorney Advisor,94114.0,1998,4705700.0,392141.67,17
3760,Trial Attorney,94114.0,2003,4705700.0,392141.67,12
3761,Attorney Advisor,94114.0,1999,4705700.0,392141.67,16
3762,Accountant,94096.0,1993,4704800.0,392066.67,22
3763,Auditor,94096.0,1977,4704800.0,392066.67,38
3764,Executive Assistant,94096.0,1993,4704800.0,392066.67,22
3765,Budget Analyst,94096.0,1991,4704800.0,392066.67,24
3766,Executive Assistant,94096.0,1996,4704800.0,392066.67,19
3769,Accountant,94096.0,1981,4704800.0,392066.67,34
3770,Budget Analyst,94096.0,2010,4704800.0,392066.67,5
3771,Executive Assistant,94096.0,1998,4704800.0,392066.67,17
3774,Director,94050.0,2011,4702500.0,391875.0,4
3775,Executive Assistant,94000.0,2004,4700000.0,391666.67,11
3776,Budget Analyst,94000.0,2006,4700000.0,391666.67,9
3782,Lieutenant,93825.0,1986,4691250.0,390937.5,29
3783,Lieutenant,93825.0,1983,4691250.0,390937.5,32
3784,Lieutenant,93825.0,1985,4691250.0,390937.5,30
3785,Lieutenant,93825.0,1986,4691250.0,390937.5,29
3786,Lieutenant,93825.0,1982,4691250.0,390937.5,33
3787,Lieutenant,93825.0,1985,4691250.0,390937.5,30
3788,Lieutenant,93825.0,1986,4691250.0,390937.5,29
3789,Program Manager,93818.0,1998,4690900.0,390908.33,17
3792,Assistant Principal,93780.0,2003,4689000.0,390750.0,12
3793,Professor,93775.0,1971,4688750.0,390729.17,44
3794,Professor,93775.0,1970,4688750.0,390729.17,45
3795,Lieutenant,93759.0,1992,4687950.0,390662.5,23
3796,Lieutenant,93759.0,1994,4687950.0,390662.5,21
3797,Lieutenant,93759.0,1994,4687950.0,390662.5,21
3798,Lieutenant,93759.0,1993,4687950.0,390662.5,22
3799,Lieutenant,93759.0,1992,4687950.0,390662.5,23
3800,Lieutenant,93759.0,1994,4687950.0,390662.5,21
3801,Lieutenant,93759.0,1994,4687950.0,390662.5,21
3802,Lieutenant,93759.0,1992,4687950.0,390662.5,23
3803,Lieutenant,93759.0,1990,4687950.0,390662.5,25
3804,Teacher,93745.0,1988,4687250.0,390604.17,27
3808,Management Liaison Specialist,93616.0,2004,4680800.0,390066.67,11
3809,Teacher,93605.0,1989,4680250.0,390020.83,26
3810,Teacher,93605.0,1999,4680250.0,390020.83,16
3811,Social Worker,93605.0,1999,4680250.0,390020.83,16
3812,Teacher,93605.0,2001,4680250.0,390020.83,14
3813,Librarian,93605.0,1980,4680250.0,390020.83,35
3814,Teacher,93605.0,1999,4680250.0,390020.83,16
3815,Teacher,93605.0,1998,4680250.0,390020.83,17
3816,Librarian,93605.0,1997,4680250.0,390020.83,18
3817,Teacher,93605.0,2001,4680250.0,390020.83,14
3818,Teacher,93605.0,1987,4680250.0,390020.83,28
3819,Teacher,93605.0,1989,4680250.0,390020.83,26
3820,Social Worker,93605.0,1999,4680250.0,390020.83,16
3821,Teacher,93605.0,2001,4680250.0,390020.83,14
3822,Teacher,93605.0,1992,4680250.0,390020.83,23
3823,Teacher,93605.0,2001,4680250.0,390020.83,14
3824,Teacher,93605.0,1987,4680250.0,390020.83,28
3825,Teacher,93605.0,1997,4680250.0,390020.83,18
3826,Teacher,93605.0,2000,4680250.0,390020.83,15
3827,Teacher,93605.0,1997,4680250.0,390020.83,18
3828,Teacher,93605.0,1999,4680250.0,390020.83,16
3829,Teacher,93605.0,1997,4680250.0,390020.83,18
3830,Teacher,93605.0,1989,4680250.0,390020.83,26
3831,Social Worker,93605.0,1979,4680250.0,390020.83,36
3833,Teacher,93605.0,1991,4680250.0,390020.83,24
3834,Teacher,93605.0,1987,4680250.0,390020.83,28
3835,Social Worker,93605.0,1999,4680250.0,390020.83,16
3836,Teacher,93605.0,2001,4680250.0,390020.83,14
3837,Teacher,93605.0,1990,4680250.0,390020.83,25
3839,Social Worker,93605.0,1999,4680250.0,390020.83,16
3840,Teacher,93605.0,1998,4680250.0,390020.83,17
3842,Teacher,93605.0,1993,4680250.0,390020.83,22
3843,Teacher,93605.0,1989,4680250.0,390020.83,26
3844,Teacher,93605.0,2002,4680250.0,390020.83,13
3845,Teacher,93605.0,1984,4680250.0,390020.83,31
3846,Social Worker,93605.0,2001,4680250.0,390020.83,14
3847,Teacher,93605.0,2001,4680250.0,390020.83,14
3848,Teacher,93605.0,1987,4680250.0,390020.83,28
3849,Teacher,93605.0,1991,4680250.0,390020.83,24
3850,Teacher,93605.0,1991,4680250.0,390020.83,24
3851,Teacher,93605.0,1999,4680250.0,390020.83,16
3852,Teacher,93605.0,1998,4680250.0,390020.83,17
3853,Teacher,93605.0,1994,4680250.0,390020.83,21
3854,Teacher,93605.0,2000,4680250.0,390020.83,15
3855,Teacher,93605.0,1991,4680250.0,390020.83,24
3856,Social Worker,93605.0,1989,4680250.0,390020.83,26
3857,Teacher,93605.0,1995,4680250.0,390020.83,20
3858,Teacher,93605.0,1988,4680250.0,390020.83,27
3859,Teacher,93605.0,1999,4680250.0,390020.83,16
3860,Teacher,93605.0,1989,4680250.0,390020.83,26
3861,Teacher,93605.0,1992,4680250.0,390020.83,23
3862,Teacher,93605.0,2001,4680250.0,390020.83,14
3863,Social Worker,93605.0,2001,4680250.0,390020.83,14
3864,Teacher,93605.0,1999,4680250.0,390020.83,16
3865,Teacher,93605.0,1991,4680250.0,390020.83,24
3866,Teacher,93605.0,1987,4680250.0,390020.83,28
3867,"Psychologist,school",93605.0,1988,4680250.0,390020.83,27
3868,Teacher,93605.0,1999,4680250.0,390020.83,16
3869,Teacher,93605.0,2000,4680250.0,390020.83,15
3870,Librarian,93605.0,2001,4680250.0,390020.83,14
3871,Teacher,93605.0,1991,4680250.0,390020.83,24
3872,Teacher,93605.0,1998,4680250.0,390020.83,17
3873,Teacher,93605.0,1991,4680250.0,390020.83,24
3874,Teacher,93605.0,2001,4680250.0,390020.83,14
3875,Teacher,93605.0,1999,4680250.0,390020.83,16
3876,Teacher,93605.0,1992,4680250.0,390020.83,23
3877,Teacher,93605.0,1988,4680250.0,390020.83,27
3878,Teacher,93605.0,2001,4680250.0,390020.83,14
3879,Teacher,93605.0,2001,4680250.0,390020.83,14
3880,Teacher,93605.0,1995,4680250.0,390020.83,20
3881,Social Worker,93605.0,1997,4680250.0,390020.83,18
3882,Teacher,93605.0,1989,4680250.0,390020.83,26
3883,Teacher,93605.0,1999,4680250.0,390020.83,16
3884,Teacher,93605.0,1988,4680250.0,390020.83,27
3885,Teacher,93605.0,1987,4680250.0,390020.83,28
3886,Teacher,93605.0,1987,4680250.0,390020.83,28
3887,Teacher,93605.0,1991,4680250.0,390020.83,24
3888,Teacher,93605.0,1989,4680250.0,390020.83,26
3889,Teacher,93605.0,1989,4680250.0,390020.83,26
3890,Teacher,93605.0,1988,4680250.0,390020.83,27
3891,Teacher,93605.0,1983,4680250.0,390020.83,32
3892,Teacher,93605.0,1991,4680250.0,390020.83,24
3893,Teacher,93605.0,1998,4680250.0,390020.83,17
3894,Teacher,93605.0,1990,4680250.0,390020.83,25
3895,Teacher,93605.0,1987,4680250.0,390020.83,28
3896,Teacher,93605.0,1992,4680250.0,390020.83,23
3897,Teacher,93605.0,1992,4680250.0,390020.83,23
3898,Teacher,93605.0,1990,4680250.0,390020.83,25
3899,Teacher,93605.0,1996,4680250.0,390020.83,19
3900,Teacher,93605.0,1986,4680250.0,390020.83,29
3901,Teacher,93605.0,1990,4680250.0,390020.83,25
3902,Teacher,93605.0,1997,4680250.0,390020.83,18
3903,Teacher,93605.0,1997,4680250.0,390020.83,18
3904,Teacher,93605.0,1990,4680250.0,390020.83,25
3905,Teacher,93605.0,2001,4680250.0,390020.83,14
3906,Teacher,93605.0,1983,4680250.0,390020.83,32
3907,Teacher,93605.0,1990,4680250.0,390020.83,25
3908,Teacher,93605.0,1990,4680250.0,390020.83,25
3909,Teacher,93605.0,1989,4680250.0,390020.83,26
3911,Principal,93500.0,2002,4675000.0,389583.33,13
3912,Principal,93500.0,1999,4675000.0,389583.33,16
3913,Principal,93500.0,2009,4675000.0,389583.33,6
3914,Principal,93500.0,2009,4675000.0,389583.33,6
3915,Principal,93500.0,2010,4675000.0,389583.33,5
3916,Principal,93500.0,1994,4675000.0,389583.33,21
3917,Principal,93500.0,2009,4675000.0,389583.33,6
3918,Principal,93500.0,2010,4675000.0,389583.33,5
3920,Special Assistant,93500.0,2007,4675000.0,389583.33,8
3921,Principal,93500.0,2000,4675000.0,389583.33,15
3922,Principal,93500.0,2009,4675000.0,389583.33,6
3926,Lieutenant,93311.0,1987,4665550.0,388795.83,28
3927,Lieutenant,93311.0,1990,4665550.0,388795.83,25
3928,Lieutenant,93311.0,1989,4665550.0,388795.83,26
3930,Information Technology Specialist,93286.0,2007,4664300.0,388691.67,8
3932,Project Manager,93286.0,2008,4664300.0,388691.67,7
3933,Auditor,93286.0,2008,4664300.0,388691.67,7
3934,Special Assistant,93286.0,1998,4664300.0,388691.67,17
3938,Auditor,93286.0,2002,4664300.0,388691.67,13
3939,Information Technology Specialist,93286.0,2008,4664300.0,388691.67,7
3940,Information Technology Specialist,93286.0,2008,4664300.0,388691.67,7
3941,Information Technology Specialist,93286.0,2007,4664300.0,388691.67,8
3943,Information Technology Specialist,93286.0,2007,4664300.0,388691.67,8
3944,Information Technology Specialist,93286.0,2007,4664300.0,388691.67,8
3946,Program Analyst,93286.0,2010,4664300.0,388691.67,5
3950,Information Technology Specialist,93286.0,2008,4664300.0,388691.67,7
3953,Administrative Law Judge,93286.0,2007,4664300.0,388691.67,8
3954,Administrative Law Judge,93286.0,2001,4664300.0,388691.67,14
3955,Project Manager,93286.0,2006,4664300.0,388691.67,9
3956,Contract Specialist,93286.0,2008,4664300.0,388691.67,7
3957,Administrative Law Judge,93286.0,2007,4664300.0,388691.67,8
3960,Information Technology Specialist,93286.0,2006,4664300.0,388691.67,9
3961,Administrative Law Judge,93286.0,1993,4664300.0,388691.67,22
3963,Project Manager,93286.0,2005,4664300.0,388691.67,10
3964,Administrative Officer,93286.0,2000,4664300.0,388691.67,15
3965,Administrative Officer,93286.0,1983,4664300.0,388691.67,32
3966,Special Assistant,93286.0,2008,4664300.0,388691.67,7
3967,Management Analyst,93286.0,2010,4664300.0,388691.67,5
3968,Special Assistant,93286.0,2001,4664300.0,388691.67,14
3971,Information Technology Specialist,93286.0,2003,4664300.0,388691.67,12
3972,Administrative Officer,93286.0,1990,4664300.0,388691.67,25
3973,Project Manager,93262.0,1999,4663100.0,388591.67,16
3975,Project Manager,93262.0,2010,4663100.0,388591.67,5
3979,Program Manager,93262.0,2011,4663100.0,388591.67,4
3980,Program Analyst,93262.0,2005,4663100.0,388591.67,10
3981,Project Manager,93262.0,2009,4663100.0,388591.67,6
3984,Teacher,93212.0,1996,4660600.0,388383.33,19
3985,Teacher,93212.0,2005,4660600.0,388383.33,10
3986,Teacher,93212.0,1997,4660600.0,388383.33,18
3987,Teacher,93212.0,2003,4660600.0,388383.33,12
3988,Librarian,93212.0,2000,4660600.0,388383.33,15
3989,Teacher,93212.0,1994,4660600.0,388383.33,21
3990,Teacher,93212.0,1987,4660600.0,388383.33,28
3991,Teacher,93212.0,1995,4660600.0,388383.33,20
3992,Teacher,93212.0,1999,4660600.0,388383.33,16
3993,Teacher,93212.0,1995,4660600.0,388383.33,20
3994,Teacher,93212.0,2004,4660600.0,388383.33,11
3995,Librarian,93212.0,1999,4660600.0,388383.33,16
3996,Teacher,93212.0,1995,4660600.0,388383.33,20
3997,Social Worker,93212.0,2000,4660600.0,388383.33,15
3998,Teacher,93212.0,2003,4660600.0,388383.33,12
3999,Teacher,93212.0,1996,4660600.0,388383.33,19
4000,Teacher,93212.0,1993,4660600.0,388383.33,22
4001,Teacher,93212.0,2004,4660600.0,388383.33,11
4002,Teacher,93212.0,1999,4660600.0,388383.33,16
4003,Social Worker,93212.0,1998,4660600.0,388383.33,17
4004,Social Worker,93164.0,1998,4658200.0,388183.33,17
4007,Information Technology Specialist,93000.0,2007,4650000.0,387500.0,8
4011,Chief Of Staff,93000.0,2006,4650000.0,387500.0,9
4014,Detective Sergeant,92982.0,1987,4649100.0,387425.0,28
4015,Detective Sergeant,92982.0,1982,4649100.0,387425.0,33
4016,Detective Sergeant,92982.0,1987,4649100.0,387425.0,28
4017,Detective Sergeant,92982.0,1983,4649100.0,387425.0,32
4018,Detective Sergeant,92982.0,1969,4649100.0,387425.0,46
4019,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4020,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4021,Detective Sergeant,92982.0,1985,4649100.0,387425.0,30
4022,Detective Sergeant,92982.0,1983,4649100.0,387425.0,32
4023,Detective Sergeant,92982.0,1987,4649100.0,387425.0,28
4024,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4025,Detective Sergeant,92982.0,1988,4649100.0,387425.0,27
4026,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4027,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4028,Detective Sergeant,92982.0,1983,4649100.0,387425.0,32
4029,Detective Sergeant,92982.0,1987,4649100.0,387425.0,28
4030,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4031,Detective Sergeant,92982.0,1988,4649100.0,387425.0,27
4032,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4033,Detective Sergeant,92982.0,1971,4649100.0,387425.0,44
4034,Detective Sergeant,92982.0,1984,4649100.0,387425.0,31
4035,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4036,Detective Sergeant,92982.0,1985,4649100.0,387425.0,30
4037,Detective Sergeant,92982.0,1985,4649100.0,387425.0,30
4038,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4039,Detective Sergeant,92982.0,1990,4649100.0,387425.0,25
4040,Detective Sergeant,92982.0,1989,4649100.0,387425.0,26
4041,Special Assistant,92975.0,2000,4648750.0,387395.83,15
4043,Civil Engineer,92941.0,2004,4647050.0,387254.17,11
4045,Program Analyst,92900.0,1989,4645000.0,387083.33,26
4049,Information Technology Specialist,92866.0,1985,4643300.0,386941.67,30
4050,Information Technology Specialist,92866.0,2007,4643300.0,386941.67,8
4054,Auditor (tax),92866.0,1983,4643300.0,386941.67,32
4058,Contract Specialist,92866.0,1967,4643300.0,386941.67,48
4061,Clinical Psychologist,92866.0,2004,4643300.0,386941.67,11
4063,Program Analyst,92866.0,2001,4643300.0,386941.67,14
4064,Civil Engineer,92866.0,1973,4643300.0,386941.67,42
4070,Information Technology Specialist,92866.0,2002,4643300.0,386941.67,13
4071,Information Technology Specialist,92866.0,1999,4643300.0,386941.67,16
4074,Program Analyst,92866.0,1970,4643300.0,386941.67,45
4079,Public Health Analyst,92866.0,1988,4643300.0,386941.67,27
4081,Civil Engineer,92866.0,2008,4643300.0,386941.67,7
4083,Public Health Analyst,92866.0,2002,4643300.0,386941.67,13
4088,Psychiatric Nurse,92797.0,1990,4639850.0,386654.17,25
4089,Psychiatric Nurse,92797.0,1987,4639850.0,386654.17,28
4104,Contract Specialist,92782.0,2009,4639100.0,386591.67,6
4112,Management Analyst,92782.0,1986,4639100.0,386591.67,29
4113,Management Liaison Specialist,92782.0,2004,4639100.0,386591.67,11
4115,Information Technology Specialist,92782.0,2001,4639100.0,386591.67,14
4117,Program Analyst,92782.0,2004,4639100.0,386591.67,11
4118,Contract Specialist,92782.0,1974,4639100.0,386591.67,41
4119,Project Manager,92782.0,2008,4639100.0,386591.67,7
4120,Program Analyst,92782.0,2007,4639100.0,386591.67,8
4123,Information Technology Specialist,92782.0,2006,4639100.0,386591.67,9
4124,Information Technology Specialist,92782.0,2009,4639100.0,386591.67,6
4125,Public Health Analyst,92782.0,2008,4639100.0,386591.67,7
4129,Contract Specialist,92782.0,2007,4639100.0,386591.67,8
4131,Assistant Principal,92718.0,2009,4635900.0,386325.0,6
4132,Assistant Principal,92718.0,1999,4635900.0,386325.0,16
4133,Assistant Principal,92718.0,2004,4635900.0,386325.0,11
4134,Assistant Principal,92718.0,2008,4635900.0,386325.0,7
4135,Director,92714.0,2001,4635700.0,386308.33,14
4136,Management Liaison Specialist,92714.0,1992,4635700.0,386308.33,23
4140,Social Worker,92705.0,1979,4635250.0,386270.83,36
4142,Director,92700.0,2007,4635000.0,386250.0,8
4143,Information Technology Specialist,92700.0,2005,4635000.0,386250.0,10
4148,Attorney Advisor,92675.0,2005,4633750.0,386145.83,10
4149,Trial Attorney,92675.0,2010,4633750.0,386145.83,5
4158,Contract Specialist,92500.0,2011,4625000.0,385416.67,4
4159,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4160,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4161,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4162,Trial Attorney,92439.0,2008,4621950.0,385162.5,7
4163,Trial Attorney,92439.0,2004,4621950.0,385162.5,11
4164,Trial Attorney,92439.0,2008,4621950.0,385162.5,7
4165,Trial Attorney,92439.0,2008,4621950.0,385162.5,7
4166,Trial Attorney,92439.0,2004,4621950.0,385162.5,11
4167,Attorney Advisor,92439.0,2002,4621950.0,385162.5,13
4168,Attorney Advisor,92439.0,2010,4621950.0,385162.5,5
4169,Trial Attorney,92439.0,2004,4621950.0,385162.5,11
4170,Trial Attorney,92439.0,2006,4621950.0,385162.5,9
4171,Attorney Advisor,92439.0,1996,4621950.0,385162.5,19
4172,Trial Attorney,92439.0,2005,4621950.0,385162.5,10
4173,Trial Attorney,92439.0,2008,4621950.0,385162.5,7
4174,Trial Attorney,92439.0,2010,4621950.0,385162.5,5
4175,Attorney Advisor,92439.0,2007,4621950.0,385162.5,8
4176,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4177,Attorney Advisor,92439.0,2003,4621950.0,385162.5,12
4178,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4179,Trial Attorney,92439.0,2005,4621950.0,385162.5,10
4180,Trial Attorney,92439.0,2007,4621950.0,385162.5,8
4182,Program Manager,92424.0,1994,4621200.0,385100.0,21
4184,Librarian,92395.0,1986,4619750.0,384979.17,29
4185,Program Manager,92395.0,2001,4619750.0,384979.17,14
4186,Sergeant,92394.0,1984,4619700.0,384975.0,31
4187,Sergeant,92394.0,1989,4619700.0,384975.0,26
4188,Sergeant,92394.0,1987,4619700.0,384975.0,28
4189,Sergeant,92387.0,1983,4619350.0,384945.83,32
4190,Sergeant,92387.0,1982,4619350.0,384945.83,33
4191,Sergeant,92387.0,1989,4619350.0,384945.83,26
4192,Sergeant,92387.0,1987,4619350.0,384945.83,28
4193,Detective Sergeant,92387.0,1990,4619350.0,384945.83,25
4194,Sergeant,92387.0,1985,4619350.0,384945.83,30
4195,Sergeant,92387.0,1990,4619350.0,384945.83,25
4196,Sergeant,92387.0,1988,4619350.0,384945.83,27
4197,Sergeant,92387.0,1989,4619350.0,384945.83,26
4198,Detective Sergeant,92387.0,1990,4619350.0,384945.83,25
4199,Sergeant,92387.0,1982,4619350.0,384945.83,33
4200,Sergeant,92387.0,1985,4619350.0,384945.83,30
4201,Sergeant,92387.0,1966,4619350.0,384945.83,49
4202,Sergeant,92387.0,1988,4619350.0,384945.83,27
4203,Sergeant,92387.0,1983,4619350.0,384945.83,32
4204,Sergeant,92387.0,1964,4619350.0,384945.83,51
4205,Sergeant,92387.0,1987,4619350.0,384945.83,28
4206,Sergeant,92387.0,1990,4619350.0,384945.83,25
4207,Sergeant,92387.0,1983,4619350.0,384945.83,32
4208,Sergeant,92387.0,1986,4619350.0,384945.83,29
4209,Sergeant,92387.0,1984,4619350.0,384945.83,31
4210,Detective Sergeant,92387.0,1988,4619350.0,384945.83,27
4211,Sergeant,92387.0,1991,4619350.0,384945.83,24
4212,Sergeant,92387.0,1983,4619350.0,384945.83,32
4213,Sergeant,92387.0,1984,4619350.0,384945.83,31
4214,Sergeant,92387.0,1990,4619350.0,384945.83,25
4215,Sergeant,92387.0,1984,4619350.0,384945.83,31
4216,Sergeant,92387.0,1981,4619350.0,384945.83,34
4217,Sergeant,92387.0,1986,4619350.0,384945.83,29
4218,Sergeant,92387.0,1979,4619350.0,384945.83,36
4219,Sergeant,92387.0,1991,4619350.0,384945.83,24
4220,Sergeant,92387.0,1990,4619350.0,384945.83,25
4221,Sergeant,92387.0,1985,4619350.0,384945.83,30
4222,Sergeant,92387.0,1990,4619350.0,384945.83,25
4223,Sergeant,92387.0,1984,4619350.0,384945.83,31
4224,Sergeant,92387.0,1987,4619350.0,384945.83,28
4225,Sergeant,92387.0,1990,4619350.0,384945.83,25
4226,Sergeant,92387.0,1988,4619350.0,384945.83,27
4227,Detective Sergeant,92387.0,1986,4619350.0,384945.83,29
